review,aspects,scores,sentiment,sentiment_score
Trip Verified    dont understand why British Airways  classified    star airline The service  really mediocre The food  untasty and insufficient for  long haul trip Some members  the cabin crew are friendly but they are not attentive enough and create  ver,"['customer service', 'staff attitude', 'food quality']","[0.833206057548523, 0.7959517240524292, 0.41491737961769104]",negative,0.9290513396263123
Not Verified    sure that  have gradually made their economy experience  Euroflyer out  Gatwick  miserable that passengers are tempted  upgrade  the lacklustre and overpriced business class Long wait  the biz checkin  due  status  and dealt with   bored ag,"['staff attitude', 'customer service', 'flight delays']","[0.7665566205978394, 0.5466472506523132, 0.4633104205131531]",negative,0.8764846920967102
Trip Verified   Customer Service does not exist One world emerald frequent long haul flyer including   never seen such poor customer service  computer says  Official BAcom site said all morning and afternoon that flight from Gatwick delayed  hours Delayed ,"['flight delays', 'booking problems', 'staff attitude']","[0.9269542098045349, 0.8921608328819275, 0.8283466100692749]",negative,0.8823241591453552
Trip Verified  Another really great pair  flights  time  problems  all champagne was  and  meal choices were great the new club suite   good improvement over the previous seat  flight entertainment could have been better cant wait  fly with  again and enjo,"['customer service', 'food quality', 'lounge experience']","[0.9475298523902893, 0.8213019371032715, 0.7790047526359558]",positive,0.9806278944015503
Not Verified   Our  developed  fault taxiing  the runway   returned  the gate only  then have the flight cancelled about  hours later due   technical fault All the while  staff were virtually nonexistent  was finally the captain who announced the flight wa,"['flight delays', 'staff attitude', 'customer service']","[0.9946447014808655, 0.9595383405685425, 0.9389705657958984]",negative,0.8767275214195251
Not Verified  Horrible airline Does not care about their customers Used   decent but has now since really fell off  flight time   hours and  mins but  meal while the flight attendants were having their eggs and sausage  the back Didnt even offer juices  wo,"['staff attitude', 'customer service', 'flight delays']","[0.9868497848510742, 0.9454609751701355, 0.8589497208595276]",negative,0.9313251972198486
Trip Verified    family and  have flown mostly  British Airways for the last  years    priority passenger and fly often enough  recognise cabin crew and know some  name They used    really good airline  fly with Things have really deteriorated with their f,"['staff attitude', 'customer service', 'booking problems']","[0.7807375192642212, 0.7467988729476929, 0.47818902134895325]",neutral,0.5464895367622375
Trip Verified   This has been  far the worst service  have had   plane Its very obvious that  you are flying economy and not  frequent traveler  British Airways they care very little about you  had  wait  hour for them  even open the checkin Once they did ,"['staff attitude', 'booking problems', 'customer service']","[0.9933425188064575, 0.9896936416625977, 0.9185777902603149]",negative,0.9327837228775024
Trip Verified    Nov   booked and paid for  return journey  New Zealand   return journey  final flight was from London  Edinburgh  trying  check   was told  ticket did not exist  showed evidence   flight being booked and paid for but was denied  ticket  on,"['booking problems', 'staff attitude', 'customer service']","[0.9935240149497986, 0.9774814248085022, 0.9449371099472046]",neutral,0.7141637206077576
Not Verified    not treating its premium economy passengers with respect You pay for  premium economy service and are then compelled  use the economy toilets  the back  the plane This  shortchanging passengers,"['staff attitude', 'booking problems', 'customer service']","[0.9973744750022888, 0.9669833183288574, 0.9570609927177429]",negative,0.8819609880447388
Trip Verified    hours before our departure    Cape Town from Heathrow  Thursday  June  did  online checkin Seats had already been allocated for  wife and     and   which are the middle two seats  the central block  four These were totally unsuitable for  ,"['booking problems', 'staff attitude', 'customer service']","[0.8659720420837402, 0.6328070759773254, 0.46034491062164307]",negative,0.7492313981056213
Trip Verified    arrived  Heathrow    find our flight  Ibiza was cancelled   with  explanation   that wasnt galling enough the customer service from   the airport was nonexistent There was  explanation  apology and  assistance  finding  alternative flight ,"['staff attitude', 'booking problems', 'flight delays']","[0.6965051889419556, 0.4270980954170227, 0.13777253031730652]",negative,0.8252968788146973
Trip Verified   Original flight was cancelled with  explanation There was  representative  help  rebooking  had  call customer service long distance call The line kept dropping Had     calls  find new booking only  discover the only way  could fly the next,"['booking problems', 'flight delays', 'customer service']","[0.9924134016036987, 0.9707486629486084, 0.9420976042747498]",negative,0.7163763642311096
Not Verified   Airport check  was functionary with little warmth but some efficiency Flight was delayed with  communication given Boarding was chaotic and  management  the process  ground staff Seats  board are tight and you really feel like they have cram,"['flight delays', 'staff attitude', 'booking problems']","[0.9844865202903748, 0.9776758551597595, 0.8458108901977539]",negative,0.8098241686820984
Trip Verified   Flight fine Inline with competitors Pleasant crew Only niggle  bussed  and from aircraft  Heathrow  seems like this  standard for the Berlin flights Would use again,"['customer service', 'staff attitude', 'baggage issues']","[0.9740502238273621, 0.8337377309799194, 0.5602616667747498]",positive,0.8245219588279724
Trip Verified   Came from Glasgow  London and took connecting flight American Airlines from London  North Carolina Its  third day here  North Carolina and still waiting for  luggage They didnt even bother  transfer the luggage  connecting flight Luggage ar,"['baggage issues', 'staff attitude', 'customer service']","[0.9946596026420593, 0.9755619764328003, 0.9214514493942261]",negative,0.6704307198524475
Trip Verified    flight    May  got delayed  hour and  minutes which resulted  the cancellation  our connection flight   May   the arrival  the first flight was only  before the departure  the second connecting flight  contacted the  call center multiple t,"['flight delays', 'booking problems', 'customer service']","[0.996422290802002, 0.9866052865982056, 0.9458563327789307]",negative,0.5515521764755249
Not Verified   Cairo    hour flight and  considers    short haul  everyone  crammed  with knees pressed  against the seat  front and nothing  the way  inflight entertainment Not even  magazine  which  now available  WiFi that you have  pay for You have  pa,"['staff attitude', 'flight delays', 'seat comfort']","[0.7340186238288879, 0.3439137935638428, 0.1189470961689949]",negative,0.7976148128509521
